job_dir,job_path,alpha,dataset_name,image_size,vit_enc_model_size,vit_dec_model_size,batch_size_per_rank,sigma_max,latent_channels,latent_size,ckpt_epoch,train_epoch,regime_name,noise_mode,schedule_mode,cache_sampling_noise,use_sampling_scheduler,use_ema,probe_seed,probe_mode,cfg,cfg_position,taus_deg,seed,probe_file,mode,forward_steps,tau_deg,terminal_capture_mass,curvature_mean_deg,path_length_mean_deg,terminal_angle_mean_deg,terminal_angle_std_deg,terminal_angle_median_deg,terminal_angle_p25_deg,terminal_angle_p75_deg,nn_angle_before_mean_deg,nn_angle_before_std_deg,nn_angle_before_median_deg,nn_angle_before_p25_deg,nn_angle_before_p75_deg,nn_angle_preterminal_mean_deg,nn_angle_preterminal_std_deg,nn_angle_preterminal_median_deg,nn_angle_preterminal_p25_deg,nn_angle_preterminal_p75_deg,nn_angle_after_mean_deg,nn_angle_after_std_deg,nn_angle_after_median_deg,nn_angle_after_p25_deg,nn_angle_after_p75_deg,nn_angle_preterminal_improvement_mean_deg,nn_angle_preterminal_improvement_std_deg,nn_angle_preterminal_improvement_median_deg,nn_angle_preterminal_improvement_p25_deg,nn_angle_preterminal_improvement_p75_deg,nn_angle_improvement_mean_deg,nn_angle_improvement_std_deg,nn_angle_improvement_median_deg,nn_angle_improvement_p25_deg,nn_angle_improvement_p75_deg,preterminal_capture_mass,capture_mass,nn_preterminal_improved_mass,nn_improved_mass
sphere-small-small-cifar-10-32px-a80-pilot,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-pilot,80,cifar-10,32,small,small,32,,,,ep0074,74.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-pilot/research/probe_ckpt=ep0074_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,4,30.0,0.0,72.58941650390625,153.9578857421875,55.85130310058594,3.1901233196258545,55.658302307128906,53.65723419189453,57.72637176513672,85.48350524902344,0.45005661249160767,85.52261352539062,85.20976257324219,85.79995727539062,83.86094665527344,0.7119090557098389,83.95828247070312,83.46730041503906,84.35887145996094,73.11968231201172,3.480442523956299,73.8623046875,71.53793334960938,75.4902572631836,1.6225613355636597,0.8345474600791931,1.5715599060058594,1.0672740936279297,2.124422073364258,12.363828659057617,3.492105007171631,11.65224838256836,10.007814407348633,13.917505264282227,0.0,0.0,0.982177734375,1.0
sphere-small-small-cifar-10-32px-a80-pilot,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-pilot,80,cifar-10,32,small,small,32,,,,ep0074,74.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-pilot/research/probe_ckpt=ep0074_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,4,45.0,0.0,72.58941650390625,153.9578857421875,55.85130310058594,3.1901233196258545,55.658302307128906,53.65723419189453,57.72637176513672,85.48350524902344,0.45005661249160767,85.52261352539062,85.20976257324219,85.79995727539062,83.86094665527344,0.7119090557098389,83.95828247070312,83.46730041503906,84.35887145996094,73.11968231201172,3.480442523956299,73.8623046875,71.53793334960938,75.4902572631836,1.6225613355636597,0.8345474600791931,1.5715599060058594,1.0672740936279297,2.124422073364258,12.363828659057617,3.492105007171631,11.65224838256836,10.007814407348633,13.917505264282227,0.0,0.0,0.982177734375,1.0
sphere-small-small-cifar-10-32px-a80-pilot,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-pilot,80,cifar-10,32,small,small,32,,,,ep0074,74.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-pilot/research/probe_ckpt=ep0074_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,4,60.0,0.907958984375,72.58941650390625,153.9578857421875,55.85130310058594,3.1901233196258545,55.658302307128906,53.65723419189453,57.72637176513672,85.48350524902344,0.45005661249160767,85.52261352539062,85.20976257324219,85.79995727539062,83.86094665527344,0.7119090557098389,83.95828247070312,83.46730041503906,84.35887145996094,73.11968231201172,3.480442523956299,73.8623046875,71.53793334960938,75.4902572631836,1.6225613355636597,0.8345474600791931,1.5715599060058594,1.0672740936279297,2.124422073364258,12.363828659057617,3.492105007171631,11.65224838256836,10.007814407348633,13.917505264282227,0.0,0.0078125,0.982177734375,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,1,5.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,1,10.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,1,20.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,1,30.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,1,45.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,1,60.0,0.106689453125,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.009521484375,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,4,5.0,0.0,117.0156021118164,320.4223937988281,63.801387786865234,4.413043022155762,63.74104309082031,60.786224365234375,66.84683990478516,85.47265625,0.474334180355072,85.52326965332031,85.19912719726562,85.80702209472656,84.40340423583984,0.8068616986274719,84.51394653320312,83.96315002441406,84.97908020019531,68.30858612060547,6.562558650970459,69.97618103027344,64.19905090332031,73.33529663085938,1.0692499876022339,0.9185135960578918,0.9948997497558594,0.4551353454589844,1.6089668273925781,17.1640682220459,6.562430381774902,15.5574951171875,12.13836669921875,21.183324813842773,0.0,0.0,0.898193359375,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,4,10.0,0.0,117.0156021118164,320.4223937988281,63.801387786865234,4.413043022155762,63.74104309082031,60.786224365234375,66.84683990478516,85.47265625,0.474334180355072,85.52326965332031,85.19912719726562,85.80702209472656,84.40340423583984,0.8068616986274719,84.51394653320312,83.96315002441406,84.97908020019531,68.30858612060547,6.562558650970459,69.97618103027344,64.19905090332031,73.33529663085938,1.0692499876022339,0.9185135960578918,0.9948997497558594,0.4551353454589844,1.6089668273925781,17.1640682220459,6.562430381774902,15.5574951171875,12.13836669921875,21.183324813842773,0.0,0.0,0.898193359375,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,4,20.0,0.0,117.0156021118164,320.4223937988281,63.801387786865234,4.413043022155762,63.74104309082031,60.786224365234375,66.84683990478516,85.47265625,0.474334180355072,85.52326965332031,85.19912719726562,85.80702209472656,84.40340423583984,0.8068616986274719,84.51394653320312,83.96315002441406,84.97908020019531,68.30858612060547,6.562558650970459,69.97618103027344,64.19905090332031,73.33529663085938,1.0692499876022339,0.9185135960578918,0.9948997497558594,0.4551353454589844,1.6089668273925781,17.1640682220459,6.562430381774902,15.5574951171875,12.13836669921875,21.183324813842773,0.0,0.0,0.898193359375,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,4,30.0,0.0,117.0156021118164,320.4223937988281,63.801387786865234,4.413043022155762,63.74104309082031,60.786224365234375,66.84683990478516,85.47265625,0.474334180355072,85.52326965332031,85.19912719726562,85.80702209472656,84.40340423583984,0.8068616986274719,84.51394653320312,83.96315002441406,84.97908020019531,68.30858612060547,6.562558650970459,69.97618103027344,64.19905090332031,73.33529663085938,1.0692499876022339,0.9185135960578918,0.9948997497558594,0.4551353454589844,1.6089668273925781,17.1640682220459,6.562430381774902,15.5574951171875,12.13836669921875,21.183324813842773,0.0,0.0,0.898193359375,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,4,45.0,0.0,117.0156021118164,320.4223937988281,63.801387786865234,4.413043022155762,63.74104309082031,60.786224365234375,66.84683990478516,85.47265625,0.474334180355072,85.52326965332031,85.19912719726562,85.80702209472656,84.40340423583984,0.8068616986274719,84.51394653320312,83.96315002441406,84.97908020019531,68.30858612060547,6.562558650970459,69.97618103027344,64.19905090332031,73.33529663085938,1.0692499876022339,0.9185135960578918,0.9948997497558594,0.4551353454589844,1.6089668273925781,17.1640682220459,6.562430381774902,15.5574951171875,12.13836669921875,21.183324813842773,0.0,0.002197265625,0.898193359375,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,prior,4,60.0,0.205078125,117.0156021118164,320.4223937988281,63.801387786865234,4.413043022155762,63.74104309082031,60.786224365234375,66.84683990478516,85.47265625,0.474334180355072,85.52326965332031,85.19912719726562,85.80702209472656,84.40340423583984,0.8068616986274719,84.51394653320312,83.96315002441406,84.97908020019531,68.30858612060547,6.562558650970459,69.97618103027344,64.19905090332031,73.33529663085938,1.0692499876022339,0.9185135960578918,0.9948997497558594,0.4551353454589844,1.6089668273925781,17.1640682220459,6.562430381774902,15.5574951171875,12.13836669921875,21.183324813842773,0.0,0.12451171875,0.898193359375,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,1,5.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,1,10.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,1,20.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,1,30.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,1,45.0,0.0,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.0,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,1,60.0,0.106689453125,0.0,64.20873260498047,64.20873260498047,3.334718942642212,64.13494873046875,61.9427375793457,66.37555694580078,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,85.49747467041016,0.4571865499019623,85.55342102050781,85.22917938232422,85.82179260253906,73.62620544433594,3.942819356918335,74.5340576171875,71.86381530761719,76.3387680053711,0.0,0.0,0.0,0.0,0.0,11.871272087097168,3.898958683013916,11.013729095458984,9.183544158935547,13.605707168579102,0.0,0.009521484375,0.0,1.0
sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal,80,cifar-10,32,small,small,32,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-cifar-10-32px-a80-no-lat-con-causal/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,prior,4,5.0,0.0,75.85327911376953,154.82632446289062,55.838134765625,4.851803779602051,55.49753952026367,52.559722900390625,58.77124786376953,85.48371887207031,0.4619351327419281,85.54029846191406,85.21320343017578,85.80171966552734,83.89470672607422,0.8661693334579468,84.02105712890625,83.43254089355469,84.51148986816406,73.10868835449219,5.479753494262695,74.58518981933594,70.64053344726562,76.99800872802734,1.5890164375305176,0.9716801047325134,1.4873733520507812,0.9398193359375,2.132343292236328,12.375036239624023,5.490908622741699,10.922325134277344,8.502437591552734,14.935670852661133,0.0,0.0,0.9697265625,1.0
